0.102972	0.104116	-0.0588198
0.103734	0.103823	-0.0593422
0.104498	0.103519	-0.0598612
0.105265	0.103205	-0.0603772
0.106033	0.102882	-0.0608904
0.106805	0.10255	-0.0614011
0.107579	0.102212	-0.0619095
0.108356	0.101867	-0.062416
0.109134	0.101518	-0.0629208
0.109915	0.101163	-0.0634239
0.110695	0.100805	-0.0639254
0.111476	0.100442	-0.0644254
0.112257	0.100075	-0.064924
0.113036	0.0997039	-0.0654209
0.113814	0.0993287	-0.0659163
0.114591	0.0989492	-0.0664101
0.115365	0.0985651	-0.0669023
0.116137	0.0981765	-0.0673929
0.116908	0.0977831	-0.0678817
0.117676	0.0973849	-0.0683689
0.118441	0.0969817	-0.0688543
0.119205	0.0965737	-0.0693381
0.119966	0.0961606	-0.0698202
0.120725	0.0957425	-0.0703005
0.121481	0.0953195	-0.0707792
0.122236	0.0948914	-0.0712562
0.122988	0.0944584	-0.0717315
0.123738	0.0940204	-0.0722052
0.124487	0.0935775	-0.0726773
0.125233	0.0931298	-0.0731477
0.125977	0.0926772	-0.0736166
0.12672	0.0922199	-0.0740839
0.12746	0.0917578	-0.0745497
0.128199	0.0912911	-0.0750139
0.128936	0.0908198	-0.0754766
0.129672	0.090344	-0.0759378
0.130405	0.0898636	-0.0763976
0.131137	0.0893789	-0.076856
0.131868	0.0888898	-0.0773129
0.132597	0.0883965	-0.0777685
0.133324	0.0878989	-0.0782226
0.13405	0.0873971	-0.0786755
0.134775	0.0868913	-0.079127
0.135498	0.0863814	-0.0795772
0.13622	0.0858675	-0.0800261
0.136941	0.0853497	-0.0804737
0.13766	0.0848281	-0.0809201
0.138378	0.0843027	-0.0813653
0.139095	0.0837735	-0.0818093
0.13981	0.0832406	-0.0822521
0.140525	0.0827041	-0.0826937
0.141238	0.0821641	-0.0831342
0.14195	0.0816205	-0.0835735
0.142661	0.0810735	-0.0840117
0.143372	0.080523	-0.0844489
0.14408	0.0799692	-0.0848849
0.144788	0.0794121	-0.0853199
0.145495	0.0788517	-0.0857538
0.146201	0.0782881	-0.0861867
0.146906	0.0777214	-0.0866186
0.14761	0.0771515	-0.0870495
0.148314	0.0765786	-0.0874794
0.149016	0.0760026	-0.0879083
0.149717	0.0754237	-0.0883363
0.150418	0.0748419	-0.0887633
0.151117	0.0742571	-0.0891894
0.151816	0.0736695	-0.0896146
0.152514	0.0730791	-0.0900389
0.153211	0.0724859	-0.0904623
0.153907	0.07189	-0.0908848
0.154603	0.0712914	-0.0913064
0.155298	0.0706901	-0.0917272
0.155992	0.0700862	-0.0921471
0.156685	0.0694798	-0.0925662
0.157378	0.0688708	-0.0929845
0.15807	0.0682592	-0.093402
0.158761	0.0676453	-0.0938187
0.159451	0.0670288	-0.0942346
0.160141	0.06641	-0.0946497
0.16083	0.0657888	-0.0950641
0.161519	0.0651652	-0.0954776
0.162207	0.0645394	-0.0958905
0.162894	0.0639112	-0.0963026
0.16358	0.0632808	-0.096714
0.164266	0.0626482	-0.0971247
0.164952	0.0620134	-0.0975346
0.165636	0.0613764	-0.0979439
0.166321	0.0607373	-0.0983524
0.167004	0.060096	-0.0987603
0.167687	0.0594527	-0.0991675
0.16837	0.0588074	-0.0995741
0.169051	0.05816	-0.0999799
0.169733	0.0575105	-0.100385
0.170414	0.0568592	-0.10079
0.171094	0.0562058	-0.101194
0.171774	0.0555505	-0.101597
0.172453	0.0548934	-0.102
0.173132	0.0542343	-0.102402
0.17381	0.0535734	-0.102803
0.174487	0.0529106	-0.103204
0.175165	0.052246	-0.103605
0.175841	0.0515796	-0.104004
0.176518	0.0509114	-0.104403
0.177193	0.0502415	-0.104802
0.177869	0.0495699	-0.1052
0.178544	0.0488965	-0.105597
0.179218	0.0482214	-0.105994
0.179892	0.0475447	-0.106391
0.180565	0.0468663	-0.106786
0.181239	0.0461863	-0.107182
0.181911	0.0455046	-0.107576
0.182583	0.0448214	-0.107971
0.183255	0.0441366	-0.108364
0.183927	0.0434502	-0.108757
0.184598	0.0427622	-0.10915
0.185268	0.0420728	-0.109542
0.185938	0.0413818	-0.109934
0.186608	0.0406893	-0.110325
0.187277	0.0399953	-0.110716
0.187946	0.0392999	-0.111106
0.188615	0.038603	-0.111496
0.189283	0.0379047	-0.111885
0.189951	0.037205	-0.112274
0.190618	0.0365039	-0.112662
0.191285	0.0358013	-0.11305
0.191952	0.0350975	-0.113438
0.192619	0.0343922	-0.113825
0.193285	0.0336856	-0.114211
0.19395	0.0329777	-0.114597
0.194616	0.0322684	-0.114983
0.19528	0.0315579	-0.115368
0.195945	0.030846	-0.115753
0.196609	0.0301329	-0.116137
0.197273	0.0294185	-0.116521
0.197937	0.0287028	-0.116905
0.1986	0.027986	-0.117288
0.199263	0.0272678	-0.117671
0.199926	0.0265485	-0.118053
0.200588	0.025828	-0.118435
0.20125	0.0251062	-0.118817
0.201912	0.0243833	-0.119198
0.202573	0.0236592	-0.119579
0.203234	0.022934	-0.119959
0.203895	0.0222076	-0.120339
0.204556	0.0214801	-0.120719
0.205216	0.0207514	-0.121098
0.205876	0.0200217	-0.121477
0.206535	0.0192908	-0.121855
0.207195	0.0185588	-0.122233
0.207854	0.0178258	-0.122611
0.208512	0.0170917	-0.122989
0.209171	0.0163565	-0.123366
0.209829	0.0156202	-0.123742
0.210487	0.0148829	-0.124119
0.211144	0.0141446	-0.124495
0.211802	0.0134053	-0.124871
0.212459	0.0126649	-0.125246
0.213116	0.0119235	-0.125621
0.213772	0.0111812	-0.125996
0.214429	0.0104378	-0.12637
0.215085	0.00969345	-0.126744
0.21574	0.00894814	-0.127118
0.216396	0.00820185	-0.127491
0.217051	0.00745462	-0.127864
0.217706	0.00670643	-0.128237
0.218361	0.00595731	-0.128609
0.219015	0.00520725	-0.128981
0.21967	0.00445628	-0.129353
0.220324	0.00370438	-0.129725
0.220977	0.00295158	-0.130096
0.221631	0.00219788	-0.130467
0.222284	0.00144329	-0.130837
0.222937	0.000687811	-0.131208
0.22359	-6.85438e-05	-0.131578
0.224243	-0.000825769	-0.131948
0.224895	-0.00158386	-0.132317
0.225547	-0.0023428	-0.132686
0.226199	-0.00310259	-0.133055
0.226851	-0.00386322	-0.133424
0.227502	-0.00462469	-0.133792
0.228154	-0.00538699	-0.13416
0.228805	-0.00615011	-0.134528
0.229456	-0.00691404	-0.134895
0.230106	-0.00767878	-0.135262
0.230757	-0.00844432	-0.135629
0.231407	-0.00921066	-0.135996
0.232057	-0.00997779	-0.136362
0.232707	-0.0107457	-0.136728
0.233356	-0.0115144	-0.137094
0.234005	-0.0122838	-0.13746
0.234655	-0.0130541	-0.137825
0.235304	-0.013825	-0.13819
0.235952	-0.0145968	-0.138555
0.236601	-0.0153693	-0.13892
0.237249	-0.0161425	-0.139284
0.237897	-0.0169164	-0.139648
0.238545	-0.0176911	-0.140012
0.239193	-0.0184665	-0.140375
0.239841	-0.0192427	-0.140739
0.240488	-0.0200195	-0.141102
0.241135	-0.0207971	-0.141465
0.241782	-0.0215753	-0.141827
0.242429	-0.0223543	-0.14219
0.243076	-0.0231339	-0.142552
0.243722	-0.0239142	-0.142914
0.244368	-0.0246953	-0.143275
0.245014	-0.025477	-0.143637
0.24566	-0.0262593	-0.143998
0.246306	-0.0270424	-0.144359
0.246951	-0.027826	-0.14472
0.247597	-0.0286104	-0.145081
0.248242	-0.0293954	-0.145441
0.248887	-0.0301811	-0.145801
0.249532	-0.0309674	-0.146161
0.250176	-0.0317543	-0.146521
0.250821	-0.0325419	-0.14688
0.251465	-0.0333301	-0.147239
0.252109	-0.0341189	-0.147598
0.252753	-0.0349083	-0.147957
0.253397	-0.0356984	-0.148316
0.254041	-0.0364891	-0.148674
0.254684	-0.0372804	-0.149032
0.255328	-0.0380723	-0.14939
0.255971	-0.0388648	-0.149748
0.256614	-0.0396579	-0.150106
0.257257	-0.0404515	-0.150463
0.257899	-0.0412458	-0.15082
0.258542	-0.0420407	-0.151177
0.259184	-0.0428361	-0.151534
0.259826	-0.0436321	-0.151891
0.260468	-0.0444287	-0.152247
0.26111	-0.0452258	-0.152603
0.261752	-0.0460235	-0.152959
0.262393	-0.0468218	-0.153315
0.263035	-0.0476206	-0.153671
0.263676	-0.04842	-0.154026
0.264317	-0.0492199	-0.154381
0.264958	-0.0500204	-0.154736
0.265599	-0.0508214	-0.155091
0.26624	-0.051623	-0.155446
0.26688	-0.0524251	-0.155801
0.267521	-0.0532277	-0.156155
0.268161	-0.0540309	-0.156509
0.268801	-0.0548346	-0.156863
0.269441	-0.0556388	-0.157217
0.270081	-0.0564435	-0.15757
0.27072	-0.0572487	-0.157924
0.27136	-0.0580545	-0.158277
0.271999	-0.0588607	-0.15863
0.272639	-0.0596675	-0.158983
0.273278	-0.0604747	-0.159336
0.273917	-0.0612825	-0.159688
0.274556	-0.0620908	-0.160041
0.275194	-0.0628995	-0.160393
0.275833	-0.0637088	-0.160745
0.276471	-0.0645185	-0.161097
0.27711	-0.0653287	-0.161449
0.277748	-0.0661394	-0.1618
0.278386	-0.0669506	-0.162152
0.279024	-0.0677622	-0.162503
0.279661	-0.0685743	-0.162854
0.280299	-0.0693869	-0.163205
0.280937	-0.0702	-0.163556
0.281574	-0.0710135	-0.163906
0.282211	-0.0718274	-0.164257
0.282848	-0.0726419	-0.164607
0.283485	-0.0734568	-0.164957
0.284122	-0.0742721	-0.165307
0.284759	-0.0750879	-0.165657
0.285396	-0.0759041	-0.166007
0.286032	-0.0767208	-0.166356
0.286669	-0.0775379	-0.166706
0.287305	-0.0783555	-0.167055
0.287941	-0.0791735	-0.167404
0.288577	-0.0799919	-0.167753
0.289213	-0.0808108	-0.168101
0.289849	-0.0816301	-0.16845
0.290484	-0.0824498	-0.168799
0.29112	-0.0832699	-0.169147
0.291755	-0.0840905	-0.169495
0.292391	-0.0849115	-0.169843
0.293026	-0.0857329	-0.170191
0.293661	-0.0865547	-0.170539
0.294296	-0.0873769	-0.170886
0.294931	-0.0881996	-0.171234
0.295566	-0.0890226	-0.171581
0.2962	-0.0898461	-0.171928
0.296835	-0.0906699	-0.172275
0.297469	-0.0914942	-0.172622
0.298103	-0.0923188	-0.172969
0.298738	-0.0931439	-0.173316
0.299372	-0.0939693	-0.173662
0.300006	-0.0947951	-0.174009
0.300639	-0.0956214	-0.174355
0.301273	-0.096448	-0.174701
0.301907	-0.097275	-0.175047
0.30254	-0.0981023	-0.175393
0.303174	-0.0989301	-0.175738
0.303807	-0.0997582	-0.176084
0.30444	-0.100587	-0.176429
0.305073	-0.101416	-0.176775
0.305706	-0.102245	-0.17712
0.306339	-0.103075	-0.177465
0.306972	-0.103905	-0.17781
0.307605	-0.104735	-0.178155
0.308237	-0.105566	-0.178499
0.30887	-0.106397	-0.178844
0.309502	-0.107228	-0.179188
0.310134	-0.10806	-0.179533
0.310767	-0.108892	-0.179877
0.311399	-0.109725	-0.180221
0.312031	-0.110558	-0.180565
0.312662	-0.111391	-0.180909
0.313294	-0.112224	-0.181252
0.313926	-0.113058	-0.181596
0.314558	-0.113893	-0.181939
0.315189	-0.114727	-0.182283
0.31582	-0.115562	-0.182626
0.316452	-0.116398	-0.182969
0.317083	-0.117233	-0.183312
0.317714	-0.118069	-0.183655
0.318345	-0.118905	-0.183997
0.318976	-0.119742	-0.18434
0.319607	-0.120579	-0.184683
0.320237	-0.121416	-0.185025
0.320868	-0.122254	-0.185367
0.321499	-0.123092	-0.185709
0.322129	-0.12393	-0.186052
0.322759	-0.124769	-0.186393
0.32339	-0.125608	-0.186735
0.32402	-0.126447	-0.187077
0.32465	-0.127287	-0.187419
0.32528	-0.128127	-0.18776
0.32591	-0.128967	-0.188102
0.326539	-0.129807	-0.188443
0.327169	-0.130648	-0.188784
0.327799	-0.131489	-0.189125
0.328428	-0.132331	-0.189466
0.329058	-0.133173	-0.189807
0.329687	-0.134015	-0.190148
0.330316	-0.134857	-0.190488
0.330946	-0.1357	-0.190829
0.331575	-0.136543	-0.191169
0.332204	-0.137386	-0.19151
0.332833	-0.13823	-0.19185
0.333461	-0.139073	-0.19219
0.33409	-0.139918	-0.19253
0.334719	-0.140762	-0.19287
0.335348	-0.141607	-0.19321
0.335976	-0.142452	-0.193549
0.336604	-0.143297	-0.193889
0.337233	-0.144143	-0.194229
0.337861	-0.144989	-0.194568
0.338489	-0.145835	-0.194907
0.339117	-0.146681	-0.195247
0.339745	-0.147528	-0.195586
0.340373	-0.148375	-0.195925
0.341001	-0.149223	-0.196264
0.341629	-0.15007	-0.196602
0.342257	-0.150918	-0.196941
0.342884	-0.151766	-0.19728
0.343512	-0.152615	-0.197618
0.344139	-0.153464	-0.197957
0.344766	-0.154313	-0.198295
0.345394	-0.155162	-0.198633
0.346021	-0.156011	-0.198972
0.346648	-0.156861	-0.19931
0.347275	-0.157711	-0.199648
0.347902	-0.158562	-0.199985
0.348529	-0.159412	-0.200323
0.349156	-0.160263	-0.200661
0.349783	-0.161114	-0.200999
0.350409	-0.161966	-0.201336
0.351036	-0.162817	-0.201673
0.351662	-0.163669	-0.202011
0.352289	-0.164522	-0.202348
0.352915	-0.165374	-0.202685
0.353541	-0.166227	-0.203022
0.354168	-0.16708	-0.203359
0.354794	-0.167933	-0.203696
0.35542	-0.168786	-0.204033
0.356046	-0.16964	-0.20437
0.356672	-0.170494	-0.204706
0.357298	-0.171348	-0.205043
0.357924	-0.172203	-0.205379
0.358549	-0.173057	-0.205716
0.359175	-0.173912	-0.206052
0.3598	-0.174768	-0.206388
0.360426	-0.175623	-0.206724
0.361051	-0.176479	-0.20706
0.361677	-0.177335	-0.207396
0.362302	-0.178191	-0.207732
0.362927	-0.179047	-0.208068
0.363552	-0.179904	-0.208404
0.364177	-0.180761	-0.208739
0.364802	-0.181618	-0.209075
0.365427	-0.182475	-0.20941
0.366052	-0.183333	-0.209745
0.366677	-0.184191	-0.210081
0.367302	-0.185049	-0.210416
0.367926	-0.185907	-0.210751
0.368551	-0.186766	-0.211086
0.369176	-0.187624	-0.211421
0.3698	-0.188483	-0.211756
0.370424	-0.189343	-0.212091
0.371049	-0.190202	-0.212425
0.371673	-0.191062	-0.21276
0.372297	-0.191922	-0.213095
0.372921	-0.192782	-0.213429
0.373545	-0.193642	-0.213764
0.374169	-0.194503	-0.214098
0.374793	-0.195364	-0.214432
0.375417	-0.196225	-0.214766
0.376041	-0.197086	-0.2151
0.376665	-0.197947	-0.215434
0.377288	-0.198809	-0.215768
0.377912	-0.199671	-0.216102
0.378536	-0.200533	-0.216436
0.379159	-0.201395	-0.21677
0.379783	-0.202258	-0.217103
0.380406	-0.20312	-0.217437
0.381029	-0.203983	-0.217771
0.381652	-0.204847	-0.218104
0.382276	-0.20571	-0.218437
0.382899	-0.206574	-0.218771
0.383522	-0.207437	-0.219104
0.384145	-0.208301	-0.219437
0.384768	-0.209166	-0.21977
0.385391	-0.21003	-0.220103
0.386013	-0.210895	-0.220436
0.386636	-0.21176	-0.220769
0.387259	-0.212625	-0.221102
0.387881	-0.21349	-0.221434
0.388504	-0.214355	-0.221767
0.389126	-0.215221	-0.2221
0.389749	-0.216087	-0.222432
0.390371	-0.216953	-0.222764
0.390994	-0.217819	-0.223097
0.391616	-0.218686	-0.223429
0.392238	-0.219552	-0.223761
0.39286	-0.220419	-0.224093
0.393482	-0.221286	-0.224426
0.394104	-0.222153	-0.224758
0.394726	-0.223021	-0.22509
0.395348	-0.223888	-0.225421
0.39597	-0.224756	-0.225753
0.396592	-0.225624	-0.226085
0.397214	-0.226492	-0.226417
0.397835	-0.227361	-0.226748
0.398457	-0.228229	-0.22708
0.399079	-0.229098	-0.227411
0.3997	-0.229967	-0.227743
0.400322	-0.230836	-0.228074
0.400943	-0.231706	-0.228405
0.401564	-0.232575	-0.228737
0.402186	-0.233445	-0.229068
0.402807	-0.234315	-0.229399
0.403428	-0.235185	-0.22973
0.404049	-0.236055	-0.230061
0.40467	-0.236926	-0.230392
0.405291	-0.237796	-0.230723
0.405912	-0.238667	-0.231053
0.406533	-0.239538	-0.231384
0.407154	-0.240409	-0.231715
0.407775	-0.24128	-0.232045
0.408396	-0.242152	-0.232376
0.409016	-0.243024	-0.232706
0.409637	-0.243896	-0.233037
0.410258	-0.244768	-0.233367
0.410878	-0.24564	-0.233697
0.411499	-0.246512	-0.234027
0.412119	-0.247385	-0.234358
0.41274	-0.248258	-0.234688
0.41336	-0.249131	-0.235018
0.41398	-0.250004	-0.235348
0.4146	-0.250877	-0.235678
0.415221	-0.251751	-0.236007
0.415841	-0.252624	-0.236337
0.416461	-0.253498	-0.236667
0.417081	-0.254372	-0.236997
0.417701	-0.255246	-0.237326
0.418321	-0.25612	-0.237656
0.418941	-0.256995	-0.237985
0.41956	-0.25787	-0.238315
0.42018	-0.258744	-0.238644
0.4208	-0.259619	-0.238973
0.42142	-0.260494	-0.239303
0.422039	-0.26137	-0.239632
0.422659	-0.262245	-0.239961
0.423278	-0.263121	-0.24029
0.423898	-0.263997	-0.240619
0.424517	-0.264873	-0.240948
0.425137	-0.265749	-0.241277
0.425756	-0.266625	-0.241606
0.426375	-0.267502	-0.241935
0.426995	-0.268378	-0.242264
0.427614	-0.269255	-0.242592
0.428233	-0.270132	-0.242921
0.428852	-0.271009	-0.243249
0.429471	-0.271886	-0.243578
0.43009	-0.272764	-0.243906
0.430709	-0.273641	-0.244235
0.431328	-0.274519	-0.244563
0.431947	-0.275397	-0.244892
0.432566	-0.276275	-0.24522
0.433184	-0.277153	-0.245548
0.433803	-0.278031	-0.245876
0.434422	-0.27891	-0.246204
0.43504	-0.279789	-0.246532
0.435659	-0.280667	-0.24686
0.436277	-0.281546	-0.247188
0.436896	-0.282426	-0.247516
0.437514	-0.283305	-0.247844
0.438133	-0.284184	-0.248172
0.438751	-0.285064	-0.2485
0.439369	-0.285943	-0.248827
0.439988	-0.286823	-0.249155
0.440606	-0.287703	-0.249482
0.441224	-0.288584	-0.24981
0.441842	-0.289464	-0.250137
0.44246	-0.290344	-0.250465
0.443078	-0.291225	-0.250792
0.443696	-0.292106	-0.251119
0.444314	-0.292987	-0.251447
0.444932	-0.293868	-0.251774
0.44555	-0.294749	-0.252101
0.446168	-0.29563	-0.252428
0.446786	-0.296512	-0.252755
0.447403	-0.297393	-0.253082
0.448021	-0.298275	-0.253409
0.448639	-0.299157	-0.253736
0.449256	-0.300039	-0.254063
0.449874	-0.300921	-0.25439
0.450491	-0.301804	-0.254717
0.451109	-0.302686	-0.255043
0.451726	-0.303569	-0.25537
0.452344	-0.304451	-0.255697
0.452961	-0.305334	-0.256023
0.453578	-0.306217	-0.25635
0.454195	-0.3071	-0.256676
0.454813	-0.307984	-0.257003
0.45543	-0.308867	-0.257329
0.456047	-0.309751	-0.257655
0.456664	-0.310635	-0.257982
0.457281	-0.311518	-0.258308
0.457898	-0.312402	-0.258634
0.458515	-0.313287	-0.25896
0.459132	-0.314171	-0.259286
0.459749	-0.315055	-0.259612
0.460366	-0.31594	-0.259938
0.460983	-0.316824	-0.260264
0.461599	-0.317709	-0.26059
0.462216	-0.318594	-0.260916
0.462833	-0.319479	-0.261242
0.463449	-0.320364	-0.261568
0.464066	-0.32125	-0.261893
0.464683	-0.322135	-0.262219
0.465299	-0.323021	-0.262545
0.465916	-0.323906	-0.26287
0.466532	-0.324792	-0.263196
0.467148	-0.325678	-0.263521
0.467765	-0.326564	-0.263847
0.468381	-0.327451	-0.264172
0.468997	-0.328337	-0.264498
0.469614	-0.329224	-0.264823
0.47023	-0.33011	-0.265148
0.470846	-0.330997	-0.265473
0.471462	-0.331884	-0.265799
0.472078	-0.332771	-0.266124
0.472694	-0.333658	-0.266449
0.47331	-0.334545	-0.266774
0.473926	-0.335433	-0.267099
0.474542	-0.33632	-0.267424
0.475158	-0.337208	-0.267749
0.475774	-0.338095	-0.268074
0.47639	-0.338983	-0.268398
0.477006	-0.339871	-0.268723
0.477621	-0.340759	-0.269048
0.478237	-0.341648	-0.269373
0.478853	-0.342536	-0.269697
0.479468	-0.343425	-0.270022
0.480084	-0.344313	-0.270347
0.4807	-0.345202	-0.270671
0.481315	-0.346091	-0.270996
0.481931	-0.34698	-0.27132
0.482546	-0.347869	-0.271645
0.483162	-0.348758	-0.271969
0.483777	-0.349647	-0.272293
0.484392	-0.350537	-0.272618
0.485008	-0.351426	-0.272942
0.485623	-0.352316	-0.273266
0.486238	-0.353206	-0.27359
0.486853	-0.354096	-0.273914
0.487468	-0.354986	-0.274238
0.488084	-0.355876	-0.274562
0.488699	-0.356766	-0.274886
0.489314	-0.357657	-0.27521
0.489929	-0.358547	-0.275534
0.490544	-0.359438	-0.275858
0.491159	-0.360328	-0.276182
0.491774	-0.361219	-0.276506
0.492389	-0.36211	-0.27683
0.493003	-0.363001	-0.277153
0.493618	-0.363892	-0.277477
0.494233	-0.364784	-0.277801
0.494848	-0.365675	-0.278124
0.495462	-0.366567	-0.278448
0.496077	-0.367458	-0.278771
0.496692	-0.36835	-0.279095
0.497306	-0.369242	-0.279418
0.497921	-0.370134	-0.279742
0.498535	-0.371026	-0.280065
0.49915	-0.371918	-0.280389
0.499764	-0.372811	-0.280712
0.500379	-0.373703	-0.281035
0.500993	-0.374595	-0.281358
0.501608	-0.375488	-0.281682
0.502222	-0.376381	-0.282005
0.502836	-0.377274	-0.282328
0.503451	-0.378167	-0.282651
0.504065	-0.37906	-0.282974
0.504679	-0.379953	-0.283297
0.505293	-0.380846	-0.28362
0.505907	-0.38174	-0.283943
0.506521	-0.382633	-0.284266
0.507135	-0.383527	-0.284589
0.50775	-0.38442	-0.284911
0.508364	-0.385314	-0.285234
0.508978	-0.386208	-0.285557
0.509591	-0.387102	-0.28588
0.510205	-0.387996	-0.286202
0.510819	-0.38889	-0.286525
0.511433	-0.389785	-0.286847
0.512047	-0.390679	-0.28717
0.512661	-0.391574	-0.287493
0.513274	-0.392468	-0.287815
0.513888	-0.393363	-0.288137
0.514502	-0.394258	-0.28846
0.515115	-0.395153	-0.288782
0.515729	-0.396048	-0.289105
0.516343	-0.396943	-0.289427
0.516956	-0.397839	-0.289749
0.51757	-0.398734	-0.290071
0.518183	-0.399629	-0.290394
0.518797	-0.400525	-0.290716
0.51941	-0.401421	-0.291038
0.520024	-0.402316	-0.29136
0.520637	-0.403212	-0.291682
0.52125	-0.404108	-0.292004
0.521864	-0.405004	-0.292326
0.522477	-0.4059	-0.292648
0.52309	-0.406797	-0.29297
0.523703	-0.407693	-0.293292
